WGS005N1	WGS005P1	WGS005P2	WGS005P3
0.179477569988382	0.170421721548238	0.165055928411633	0.200336267893422
0.740096690776899	0.744945118428654	0.755391498881432	0.717254746281204
0.0804257392347187	0.084633160023108	0.0795525727069351	0.0824089858253742
