WGS005N1	WGS005P1	WGS005P2	WGS005P3
0.0249939452651974	0.0307840823769173	0.0337791662598848	0.032854328427396
0.0819568902882054	0.0909936000572062	0.0982622278629308	0.08963958743771
0.183579559215306	0.181701169151561	0.188909499170165	0.190520338393788
0.216517316541535	0.211162358325289	0.209362491457581	0.215088654537026
0.210268830225236	0.202760198791519	0.197647173679586	0.190810059103025
0.157665294260111	0.155422074439558	0.147954700771258	0.149843550817012
0.0975054492613224	0.0944617254817834	0.093283217807283	0.0969405493104647
0.0275127149430855	0.0327147913761665	0.0308015229913111	0.0343029319735775
