WGS005N1	WGS005P1	WGS005P2	WGS005P3
0.0430660689351069	0.0372854778290792	0.0378108862111949	0.0446460700149077
0.167340339531124	0.152670093213695	0.152727488573633	0.165629979951678
0.304622620709929	0.294494293928042	0.287707010150175	0.307073459106565
0.327405012126112	0.335699973865319	0.321481569418888	0.322161106256104
0.143014624825457	0.154630194267793	0.156763815516116	0.139824191641392
0.0145513338722716	0.0252199668960711	0.0435092301299935	0.0206651930293528
