WGS005N1	WGS005P1	WGS005P2	WGS005P3
0.0174444912543494	0.0158272647272635	0.0208184097421203	0.018263544916974
0.058559191124842	0.0553507888125088	0.0641714422158548	0.059034672369024
0.168484451309897	0.164203088931118	0.170084169054441	0.165430186126688
0.291438468379909	0.289558596589677	0.295621418338109	0.288234523991359
0.280469347313892	0.279444961675318	0.268490329512894	0.275600602238757
0.141381516328855	0.149039013378566	0.138341690544413	0.151247026991643
0.0343428669506468	0.0378527975104899	0.0336079274116523	0.0329049291933056
0.00787966733760864	0.00872348837505899	0.00886461318051576	0.00928451417224901
