WGS005N1	WGS005P1	WGS005P2	WGS005P3
0.104864181933039	0.104171077704849	0.0715492957746479	0.103501704369383
0.170562223626027	0.207495236078763	0.184225352112676	0.186241090796405
0.243209096651927	0.290705060343002	0.285070422535211	0.284474744344593
0.250157927984839	0.268473427905992	0.267323943661972	0.27858692283855
0.146241313960834	0.112428541181452	0.134084507042254	0.114192748682987
0.0849652558433354	0.0167266567859411	0.0577464788732394	0.0330027889680818
