WGS005N1	WGS005P1	WGS005P2	WGS005P3
0.0718112060228753	0.0811692092698265	0.0709939148073022	0.0739649329600707
0.208194585203417	0.215325492022825	0.212428545085746	0.206718726978046
0.321557839872593	0.316175614300687	0.325834408998709	0.330779431265655
0.314753148979296	0.296261791079539	0.309976028028766	0.297627817887137
0.0836832199218184	0.0910678933271224	0.0807671030794763	0.0909090909090909
