WGS005N1	WGS005P1	WGS005P2	WGS005P3
0.0331542034793697	0.031222786261974	0.0303430079155673	0.0341239749581166
0.117314873850077	0.0958985578046346	0.0989159114374211	0.119724891984834
0.235973221604882	0.205942949385102	0.216875071698979	0.241918702054493
0.233650605701794	0.214099105796393	0.216702994149363	0.232095935102725
0.136305674469442	0.149295894309806	0.141877939658139	0.130164888457808
0.111303397395027	0.137231579618105	0.131811403005621	0.107203950268936
0.0776482375444029	0.103247594571058	0.100120454284731	0.0831319989418922
0.0465889425266418	0.0530150166733927	0.0502753240793851	0.0413720130499956
0.00806084342836324	0.0100465155795331	0.0130778937707927	0.010263645181201
