WGS005N1	WGS005P1	WGS005P2	WGS005P3
0.017999856001152	0.0199490932230353	0.0173347778981582	0.0166615780520783
0.0516595867233062	0.0514158447343303	0.0474178403755869	0.0512060016574345
0.120743034055728	0.115462933503023	0.114626218851571	0.1134252191739
0.198250413996688	0.186286986955138	0.192018779342723	0.193331007109522
0.229894160846713	0.220458160992682	0.228313470566992	0.222314301914773
0.199510403916769	0.196531975819281	0.197688696280246	0.200113403410826
0.113363093095255	0.129366846961502	0.125532683279162	0.123500676058795
0.0530995752033984	0.0598472796691059	0.0583604189237992	0.0580538230034457
0.0154798761609907	0.0206808781419026	0.0187071144817624	0.0213939896192262
