WGS005N1	WGS005P1	WGS005P2	WGS005P3
0.111195542046606	0.114067544260507	0.113098369279327	0.111063167176332
0.33167109929078	0.338753187788375	0.336980536559705	0.331425998536668
0.472011144883485	0.455061397172634	0.462756443976854	0.471755811117573
0.0851222137791287	0.0921178707784837	0.0871646501841136	0.0857550231694276
