WGS005N1	WGS005P1	WGS005P2	WGS005P3
0	0.0299270072992701	0.0223341855918183	0.0285205511443251
0.140152502606882	0.145533541883907	0.135559231964706	0.138165576833255
0.346454640250261	0.344768856447689	0.333308266907304	0.329489724427837
0.409052398331595	0.38451511991658	0.402165739208904	0.391172349369454
0.104340458811262	0.0952554744525548	0.106632576327267	0.112651798225128
