	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.025035480913186	0.0152832557561584	0.00966614570598232	0.0185334630598765	0.0343469376055966	0.0145567834039497	0.00893720244440187
WGS005N1_2	0.025035480913186	0	0.0302244022148782	0.0296594924589742	0.036816691759769	0.0203281113894106	0.0285041218116484	0.0303784867222915
WGS005P1_1	0.0152832557561584	0.0302244022148782	0	0.0113960878234569	0.0292399326763878	0.0343731299492363	0.0159701509826443	0.0166231158657825
WGS005P1_2	0.00966614570598232	0.0296594924589742	0.0113960878234569	0	0.0249812092799749	0.0387024857939924	0.0196932028740698	0.011906725783908
WGS005P2_1	0.0185334630598765	0.036816691759769	0.0292399326763878	0.0249812092799749	0	0.0433797392031671	0.0210175604567121	0.0171502165116196
WGS005P2_2	0.0343469376055966	0.0203281113894106	0.0343731299492363	0.0387024857939924	0.0433797392031671	0	0.0324963433884586	0.0362462707227184
WGS005P3_1	0.0145567834039497	0.0285041218116484	0.0159701509826443	0.0196932028740698	0.0210175604567121	0.0324963433884586	0	0.0181587402473019
WGS005P3_2	0.00893720244440187	0.0303784867222915	0.0166231158657825	0.011906725783908	0.0171502165116196	0.0362462707227184	0.0181587402473019	0
