	WGS005N1	WGS005P1	WGS005P2	WGS005P3
WGS005N1	0	0.0123431339494325	0.0212823499404196	0.0147511566033974
WGS005P1	0.0123431339494325	0	0.016340020632662	0.0103642421099723
WGS005P2	0.0212823499404196	0.016340020632662	0	0.0138516316162402
WGS005P3	0.0147511566033974	0.0103642421099723	0.0138516316162402	0
