	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.0379869279093844	0.0412363136374452	0.0354304705922245	0.0789635633551563	0.101201986470724	0.0207363372040605	0.0328635165525737
WGS005N1_2	0.0379869279093844	0	0.0160782562654788	0.0400930121149378	0.055060440976319	0.0739835744520618	0.0322466212122204	0.0197729686862908
WGS005P1_1	0.0412363136374452	0.0160782562654788	0	0.0342338629686604	0.0438495881797476	0.0658910805961289	0.0325045098938413	0.0192891138096759
WGS005P1_2	0.0354304705922245	0.0400930121149378	0.0342338629686604	0	0.0572544743133485	0.0789053296285627	0.0221277791975538	0.0217130343520302
WGS005P2_1	0.0789635633551563	0.055060440976319	0.0438495881797476	0.0572544743133485	0	0.0259007656855089	0.0629947668904276	0.051597435524199
WGS005P2_2	0.101201986470724	0.0739835744520618	0.0658910805961289	0.0789053296285627	0.0259007656855089	0	0.0845981794317068	0.0720979935378866
WGS005P3_1	0.0207363372040605	0.0322466212122204	0.0325045098938413	0.0221277791975538	0.0629947668904276	0.0845981794317068	0	0.0194658993337107
WGS005P3_2	0.0328635165525737	0.0197729686862908	0.0192891138096759	0.0217130343520302	0.051597435524199	0.0720979935378866	0.0194658993337107	0
