	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.0690086673932874	0.0256694124403871	0.00990200909573847	0.0183904544236462	0.0571426399281025	0.0164942789282986	0.0202084474963541
WGS005N1_2	0.0690086673932874	0	0.0898392929798643	0.0617379851675392	0.0821869512149975	0.0505352057027285	0.0797941735967868	0.0800527414062562
WGS005P1_1	0.0256694124403871	0.0898392929798643	0	0.0296747859430737	0.0109758510832397	0.0743372129020247	0.0241719185436736	0.0289724306473433
WGS005P1_2	0.00990200909573847	0.0617379851675392	0.0296747859430737	0	0.0228279903443043	0.0514540519038378	0.0228828915990886	0.0261673016148207
WGS005P2_1	0.0183904544236462	0.0821869512149975	0.0109758510832397	0.0228279903443043	0	0.0666433818045701	0.0186961614934626	0.0222652193320503
WGS005P2_2	0.0571426399281025	0.0505352057027285	0.0743372129020247	0.0514540519038378	0.0666433818045701	0	0.067621469042821	0.0666922613607709
WGS005P3_1	0.0164942789282986	0.0797941735967868	0.0241719185436736	0.0228828915990886	0.0186961614934626	0.067621469042821	0	0.00678693756076723
WGS005P3_2	0.0202084474963541	0.0800527414062562	0.0289724306473433	0.0261673016148207	0.0222652193320503	0.0666922613607709	0.00678693756076723	0
