	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.0120527937840507	0.0123431339494325	0.0152413413782774	0.0212823499404196	0.0261097709650938	0.0147511566033974	0.0266921540384577
WGS005N1_2	0.0120527937840507	0	0.0188377850277116	0.0188755821453484	0.028865747138748	0.033123147319814	0.0207999362396877	0.0314439889033237
WGS005P1_1	0.0123431339494325	0.0188377850277116	0	0.0117727411215723	0.016340020632662	0.0237662080831811	0.0103642421099723	0.0214516019439834
WGS005P1_2	0.0152413413782774	0.0188755821453484	0.0117727411215723	0	0.017883619854621	0.0200989508631461	0.0147143339428879	0.0177503168049328
WGS005P2_1	0.0212823499404196	0.028865747138748	0.016340020632662	0.017883619854621	0	0.0207720753525844	0.0138516316162402	0.0176050317297388
WGS005P2_2	0.0261097709650938	0.033123147319814	0.0237662080831811	0.0200989508631461	0.0207720753525844	0	0.0198798328254988	0.0144517994452265
WGS005P3_1	0.0147511566033974	0.0207999362396877	0.0103642421099723	0.0147143339428879	0.0138516316162402	0.0198798328254988	0	0.0198241987104814
WGS005P3_2	0.0266921540384577	0.0314439889033237	0.0214516019439834	0.0177503168049328	0.0176050317297388	0.0144517994452265	0.0198241987104814	0
