	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.0179846805551992	0.0223655221356936	0.00913416319640356	0.0125051687273087	0.0196345555727439	0.0171113051653588	0.0158261966902736
WGS005N1_2	0.0179846805551992	0	0.0327096193771928	0.0193857816857085	0.0293011847856026	0.0258649606614205	0.0248905032576211	0.0245303289235176
WGS005P1_1	0.0223655221356936	0.0327096193771928	0	0.0160845542325663	0.0169136199339862	0.0309382878240368	0.0144736164668353	0.0254878146246518
WGS005P1_2	0.00913416319640356	0.0193857816857085	0.0160845542325663	0	0.0130052513478121	0.0240430990383951	0.014250896680627	0.0196844449141919
WGS005P2_1	0.0125051687273087	0.0293011847856026	0.0169136199339862	0.0130052513478121	0	0.0214915269394595	0.0178752367683599	0.0169387481647513
WGS005P2_2	0.0196345555727439	0.0258649606614205	0.0309382878240368	0.0240430990383951	0.0214915269394595	0	0.0238019581230732	0.00605387183790291
WGS005P3_1	0.0171113051653588	0.0248905032576211	0.0144736164668353	0.014250896680627	0.0178752367683599	0.0238019581230732	0	0.0185459895336905
WGS005P3_2	0.0158261966902736	0.0245303289235176	0.0254878146246518	0.0196844449141919	0.0169387481647513	0.00605387183790291	0.0185459895336905	0
