	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.0132573225887866	0.0231609958010978	0.0151355241143731	0.0115343677316186	0.0111942156727229	0.0128711800579743	0.0131980936881122
WGS005N1_2	0.0132573225887866	0	0.0351901285326902	0.0275061401169313	0.0245952920850589	0.020536854137185	0.0224755070193584	0.0210150756960935
WGS005P1_1	0.0231609958010978	0.0351901285326902	0	0.0101327106527494	0.0145394942649804	0.0160656891169732	0.0207031757789527	0.0248425783695988
WGS005P1_2	0.0151355241143731	0.0275061401169313	0.0101327106527494	0	0.00867203808935487	0.0103120175726405	0.0137294264760939	0.0181436832138413
WGS005P2_1	0.0115343677316186	0.0245952920850589	0.0145394942649804	0.00867203808935487	0	0.0124742600708185	0.0133577736817553	0.0148610954811877
WGS005P2_2	0.0111942156727229	0.020536854137185	0.0160656891169732	0.0103120175726405	0.0124742600708185	0	0.0163806389496973	0.0196060032870986
WGS005P3_1	0.0128711800579743	0.0224755070193584	0.0207031757789527	0.0137294264760939	0.0133577736817553	0.0163806389496973	0	0.007241119674632
WGS005P3_2	0.0131980936881122	0.0210150756960935	0.0248425783695988	0.0181436832138413	0.0148610954811877	0.0196060032870986	0.007241119674632	0
