	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.0134115967286557	0.0138851050671242	0.0145340838175219	0.0109776563283113	0.0202578136538261	0.0186059250287773	0.0139717877839275
WGS005N1_2	0.0134115967286557	0	0.0168419923891817	0.00845876455473296	0.00671478728971101	0.0240995494224087	0.0286097601042755	0.0244890901262099
WGS005P1_1	0.0138851050671242	0.0168419923891817	0	0.0147725168674822	0.0183090089021124	0.020513712061132	0.022613216358741	0.0206668481993313
WGS005P1_2	0.0145340838175219	0.00845876455473296	0.0147725168674822	0	0.0122024989077585	0.0200289665016541	0.0265103975459362	0.0225510416695783
WGS005P2_1	0.0109776563283113	0.00671478728971101	0.0183090089021124	0.0122024989077585	0	0.0216892702797686	0.0246808663460819	0.0204617960902594
WGS005P2_2	0.0202578136538261	0.0240995494224087	0.020513712061132	0.0200289665016541	0.0216892702797686	0	0.0129343061863237	0.014947609673661
WGS005P3_1	0.0186059250287773	0.0286097601042755	0.022613216358741	0.0265103975459362	0.0246808663460819	0.0129343061863237	0	0.00887550132797088
WGS005P3_2	0.0139717877839275	0.0244890901262099	0.0206668481993313	0.0225510416695783	0.0204617960902594	0.014947609673661	0.00887550132797088	0
