	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.0267610253061573	0.0172608912874243	0.0100789141648896	0.00978467190490372	0.0133219586518328	0.0275616974181563	0.025211526035837
WGS005N1_2	0.0267610253061573	0	0.0204794516349412	0.0311819225901925	0.0213577891742416	0.0276835571049219	0.0396439223429239	0.0324325028726881
WGS005P1_1	0.0172608912874243	0.0204794516349412	0	0.0181013662481453	0.0140331668419663	0.0125820251247802	0.0265713471709681	0.020358868691951
WGS005P1_2	0.0100789141648896	0.0311819225901925	0.0181013662481453	0	0.0142924403960558	0.0096292616370365	0.0258866912211648	0.0251002156745258
WGS005P2_1	0.00978467190490372	0.0213577891742416	0.0140331668419663	0.0142924403960558	0	0.0151499150233308	0.0306238431977199	0.0255791883478787
WGS005P2_2	0.0133219586518328	0.0276835571049219	0.0125820251247802	0.0096292616370365	0.0151499150233308	0	0.0253716638728983	0.0228395289789167
WGS005P3_1	0.0275616974181563	0.0396439223429239	0.0265713471709681	0.0258866912211648	0.0306238431977199	0.0253716638728983	0	0.0107178524841786
WGS005P3_2	0.025211526035837	0.0324325028726881	0.020358868691951	0.0251002156745258	0.0255791883478787	0.0228395289789167	0.0107178524841786	0
