	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.0206606017194497	0.0676208376734145	0.0326506188386293	0.0575100665189605	0.101963146219767	0.0199019934897138	0.0162503803271184
WGS005N1_2	0.0206606017194497	0	0.0616730306095847	0.0267160539603963	0.049771644935234	0.0916784727515128	0.0207529561516466	0.0203813932006512
WGS005P1_1	0.0676208376734145	0.0616730306095847	0	0.0448041051844548	0.0205882094072825	0.0401536618780333	0.0735835702351471	0.0631676863006591
WGS005P1_2	0.0326506188386293	0.0267160539603963	0.0448041051844548	0	0.0332500789649799	0.0786266517383585	0.0334976240054354	0.0291421660277008
WGS005P2_1	0.0575100665189605	0.049771644935234	0.0205882094072825	0.0332500789649799	0	0.0482484931813849	0.0598368909562875	0.0492055277411069
WGS005P2_2	0.101963146219767	0.0916784727515128	0.0401536618780333	0.0786266517383585	0.0482484931813849	0	0.105179579971472	0.0950107838283564
WGS005P3_1	0.0199019934897138	0.0207529561516466	0.0735835702351471	0.0334976240054354	0.0598368909562875	0.105179579971472	0	0.0185203129479991
WGS005P3_2	0.0162503803271184	0.0203813932006512	0.0631676863006591	0.0291421660277008	0.0492055277411069	0.0950107838283564	0.0185203129479991	0
