	WGS005N1	WGS005P1	WGS005P2	WGS005P3
WGS005N1	0	0.0231609958010978	0.0111942156727229	0.0128711800579743
WGS005P1	0.0231609958010978	0	0.0160656891169732	0.0207031757789527
WGS005P2	0.0111942156727229	0.0160656891169732	0	0.0163806389496973
WGS005P3	0.0128711800579743	0.0207031757789527	0.0163806389496973	0
