	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.0150923423899238	0.033655087521185	0.0302323665977254	0.0306904215413516	0.0297252004822806	0.027132174738768	0.0167264439959733
WGS005N1_2	0.0150923423899238	0	0.0282485590887373	0.0249295378514708	0.0324429701626437	0.0199911919594207	0.0225889755731811	0.00938024943791324
WGS005P1_1	0.033655087521185	0.0282485590887373	0	0.00956163845083925	0.0165936408454848	0.0125894614134687	0.00928948667855913	0.0210964285556332
WGS005P1_2	0.0302323665977254	0.0249295378514708	0.00956163845083925	0	0.0174912673118421	0.00950027994657278	0.00382418815635436	0.0162451294153551
WGS005P2_1	0.0306904215413516	0.0324429701626437	0.0165936408454848	0.0174912673118421	0	0.0246613642965736	0.0153611115870638	0.0252747984978995
WGS005P2_2	0.0297252004822806	0.0199911919594207	0.0125894614134687	0.00950027994657278	0.0246613642965736	0	0.0098901254924529	0.0135372228945032
WGS005P3_1	0.027132174738768	0.0225889755731811	0.00928948667855913	0.00382418815635436	0.0153611115870638	0.0098901254924529	0	0.0140682612707004
WGS005P3_2	0.0167264439959733	0.00938024943791324	0.0210964285556332	0.0162451294153551	0.0252747984978995	0.0135372228945032	0.0140682612707004	0
