Sample	Marker	Overlap_Score
WGS005P2	Sal58UA_WGS00E_0.1	0.0124142559958131
WGS005P2	Sal66_WGS00E_0.1	0.0216356712917002
WGS005P2	Sal74_WGS00E_0.1	0.01403483209523
WGS005P2	Sal78_WGS00E_0.1	0.00782419460034954
WGS005P2	Sal84_WGS00E_0.1	0.025743996747631
WGS005P2	Sal87_WGS00E_0.1	0.0268024418569827
WGS005P3	JF21_WGS00E_0.1	0.0331352217951571
WGS005P3	Nax10_WGS00E_0.1	0.0149054340839939
WGS005P3	Nax11_WGS00E_0.1	0.0170118332134407
WGS005P3	Nax15_WGS00E_0.1	0.0186011893175298
WGS005P3	Nax17_WGS00E_0.1	0.0248454442419567
WGS005P3	Nax30LA_WGS00E_0.1	0.0228419444956951
WGS005P3	Nax30UA_WGS00E_0.1	0.0853735097167554
WGS005P3	Nax38_WGS00E_0.1	0.02160894371588
WGS005P3	Nax40_WGS00E_0.1	0.024021999384868
WGS005P3	Nax43_WGS00E_0.1	0.0270016394203257
WGS005P3	Nax47_WGS00E_0.1	0.0199426934905601
WGS005P3	Nax49_WGS00E_0.1	0.00917444338673082
WGS005P3	Nax50_WGS00E_0.1	0.00913183013481318
WGS005P3	Nax51_WGS00E_0.1	0.0129748013890593
WGS005P3	Nax55_WGS00E_0.1	0.0132691243691333
WGS005P3	Nax56_WGS00E_0.1	0.0212885248880282
WGS005P3	S1124_WGS00E_0.1	0.0292740765206773
WGS005P3	Sal2_WGS00E_0.1	0.00928847837103242
WGS005P3	Sal21_WGS00E_0.1	0.0124888862949654
WGS005P3	Sal22_WGS00E_0.1	0.0215739897260612
WGS005P3	Sal26LA_WGS00E_0.1	0.00906034261636204
WGS005P3	Sal26UA_WGS00E_0.1	0.0095940420974317
WGS005P3	Sal27_WGS00E_0.1	0.0368318905581918
WGS005P3	Sal45_WGS00E_0.1	0.0125648924042346
WGS005P3	Sal46_WGS00E_0.1	0.000632809390298944
WGS005P3	Sal52_WGS00E_0.1	0.0101446986335178
WGS005P3	Sal57_WGS00E_0.1	0.00914124635054869
WGS005P3	Sal58LA_WGS00E_0.1	0.00490642791586668
WGS005P3	Sal58UA_WGS00E_0.1	0.0106441211773752
WGS005P3	Sal66_WGS00E_0.1	0.0266047683891893
WGS005P3	Sal74_WGS00E_0.1	0.0117765992450973
WGS005P3	Sal78_WGS00E_0.1	0.00979847894279307
WGS005P3	Sal84_WGS00E_0.1	0.0225427162537341
WGS005P3	Sal87_WGS00E_0.1	0.0151988570353512
