	WGS005N1_1	WGS005N1_2	WGS005P1_1	WGS005P1_2	WGS005P2_1	WGS005P2_2	WGS005P3_1	WGS005P3_2
WGS005N1_1	0	0.0181306551908643	0.0240984882548543	0.0114212190150368	0.00768600631982549	0.00790521842494601	0.0184671519757748	0.0230925463658224
WGS005N1_2	0.0181306551908643	0	0.0405478462623588	0.0127030558544832	0.0211649163205377	0.0139806140797508	0.0292097560041543	0.0221395788110707
WGS005P1_1	0.0240984882548543	0.0405478462623588	0	0.0317189238284455	0.0252950051991305	0.0275975998377125	0.01743876047705	0.0326695439854692
WGS005P1_2	0.0114212190150368	0.0127030558544832	0.0317189238284455	0	0.0108225244439633	0.0086728114494342	0.0197659999615599	0.01866348669895
WGS005P2_1	0.00768600631982549	0.0211649163205377	0.0252950051991305	0.0108225244439633	0	0.0125155415857151	0.0192403747304249	0.0246511509758121
WGS005P2_2	0.00790521842494601	0.0139806140797508	0.0275975998377125	0.0086728114494342	0.0125155415857151	0	0.0172027532871017	0.0201481619419747
WGS005P3_1	0.0184671519757748	0.0292097560041543	0.01743876047705	0.0197659999615599	0.0192403747304249	0.0172027532871017	0	0.0192633191926032
WGS005P3_2	0.0230925463658224	0.0221395788110707	0.0326695439854692	0.01866348669895	0.0246511509758121	0.0201481619419747	0.0192633191926032	0
