WGS002N1	WGS002P1	WGS002P2
0.0820224719101124	0.0973897784601886	0.081502646493981
0.333270911360799	0.341156686407838	0.330694646119256
0.522097378277154	0.501279520362653	0.529626680406576
0.0626092384519351	0.0601740147693208	0.0581760269801864
