WGS002N1	WGS002P1	WGS002P2
0.0126509926456579	0.0160665102519637	0.0122907129867687
0.0899287429028693	0.113026624502703	0.102119520913024
0.22524101665206	0.254258900336632	0.23988838025961
0.343101017414168	0.354840354993369	0.342979870822098
0.288686506878025	0.242527797612976	0.264250329215526
0.040391723507221	0.0192798123023564	0.0384711858029723
