WGS002N1	WGS002P1	WGS002P2
0.0130928401391687	0.00888990198313198	0.00876120619396903
0.0730635414759202	0.0711762024162298	0.0711423526215702
0.189663065372642	0.197173467061773	0.195768812822603
0.334691448452664	0.335023934351493	0.342400162999185
0.332677165354331	0.326931844084796	0.32694919858734
0.0568119392052738	0.0608046501025758	0.0549782667753328
