WGS002N1	WGS002P1	WGS002P2
0.0508795669824087	0.0535753176043557	0.0501362184198663
0.161299052774019	0.144817215452424	0.145528311871582
0.283806946323861	0.249167746953591	0.246016346210384
0.218809201623816	0.232263417163599	0.223417808353423
0.101172755976545	0.13107596577651	0.126594931498795
0.092873252142535	0.104267565465388	0.110033123615766
0.0705006765899865	0.0661135597614727	0.0771055055761353
0.020658547586829	0.0187192118226601	0.0211677544540483
