WGS002N1	WGS002P1	WGS002P2
0.0400279916025192	0.0538232320544884	0.0843995178378836
0.175087473757873	0.17142020965253	0.215936726795948
0.313226032190343	0.237615069440749	0.317507983166621
0.318614415675297	0.173867929548236	0.278406327320405
0.153044086773968	0.363273559303996	0.103749444879142
