WGS002N1	WGS002P1	WGS002P2
0.0814875581077386	0.0895994378074491	0.0927748691099476
0.179792179382007	0.189212930428672	0.184293193717277
0.267022149302707	0.273366127898805	0.280837696335079
0.263740771123872	0.260189739985945	0.255183246073298
0.167076838939021	0.150035137034434	0.144921465968586
0.0408805031446541	0.0375966268446943	0.0419895287958115
