WGS002N1	WGS002P1	WGS002P2
0.120433453140926	0.110558452250274	0.115360220870798
0.446596212649536	0.418324643249177	0.450994291683767
0.174454160184539	0.191650658616905	0.173301496101183
0.242315326430985	0.262040340285401	0.246315710927881
0.0162008475940132	0.0174259055982437	0.0140282804163713
