WGS004N1_1	WGS004N1_2	WGS004P1_2	WGS004P2_1	WGS004P2_2
0.220613781123335	0.218162642660741	0.206921261170123	0.227754338862786	0.204772398595138
0.701248150292736	0.71268221025274	0.714930028662957	0.691101735545115	0.719750705874251
0.0781380685839285	0.0691551470865193	0.0781487101669196	0.081143925592099	0.0754768955306108
