WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
0.0536098885663452	0.0536530894395406	0.0541560428352881	0.0567906669601585	0.0525156794425087	0.0574886535552194
0.154274744826295	0.163033074550675	0.155252422233554	0.163240149680828	0.159414634146341	0.159446201806262
0.319646034272872	0.337817717749654	0.328811830698623	0.329077701959058	0.329560975609756	0.3303534589465
0.398398726472516	0.393544613421249	0.401147373788883	0.386352630420427	0.395177700348432	0.390317700453858
0.0740706058619721	0.0519515048388812	0.0606323304436512	0.0645388509795289	0.0633310104529617	0.0623939852381607
