WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P2_1	WGS004P2_2
0.274058577405858	0.254777070063694	0.276649746192893	0.264175257731959	0.27455919395466
0.725941422594142	0.745222929936306	0.723350253807107	0.735824742268041	0.72544080604534
