WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P2_1	WGS004P2_2
0.138188608776844	0.148148148148148	0.130484988452656	0.139068100358423	0.122972972972973
0.294117647058824	0.287654320987654	0.309468822170901	0.296774193548387	0.295945945945946
0.371615312791783	0.355555555555556	0.353348729792148	0.366308243727599	0.364864864864865
0.196078431372549	0.208641975308642	0.206697459584296	0.197849462365591	0.216216216216216
