WGS004N1_1	WGS004N1_2	WGS004P1_1	WGS004P1_2	WGS004P2_1	WGS004P2_2
0.0211488250652742	0.0311080041943376	0.0293424716213322	0.0301783264746228	0.0321193727870511	0.0377255330781848
0.0488250652741514	0.0566235581964348	0.060184193617477	0.0498399634202103	0.0591805766312595	0.0579551667577911
0.124804177545692	0.120587207270185	0.141143713857357	0.135802469135802	0.139099645928174	0.153089119737562
0.194516971279373	0.190492834673191	0.199828657100021	0.188843164151806	0.186899342438037	0.19409513395298
0.248563968668407	0.253407899335897	0.247590490469051	0.244627343392776	0.236469398077896	0.223072717331875
0.222715404699739	0.218804613771409	0.204112229599486	0.218564243255601	0.209914011127972	0.200656096227447
0.112793733681462	0.103460328556449	0.0929535232383808	0.108367626886145	0.107738998482549	0.10388190267906
0.0266318537859008	0.0255155540020972	0.0248447204968944	0.0237768632830361	0.0285786545270612	0.0295243302351011
