	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0094744510519702	0.051595018113751	0.0759147134569644	0.0396543718723985	0.0268763403834824	0.0562244930195277	0.0705478211141135
CC003N1_2	0.0094744510519702	0	0.0569878400807244	0.0814780653968803	0.0379303923827596	0.026312354857681	0.0604626435053647	0.0726874444576862
CC003P1_1	0.051595018113751	0.0569878400807244	0	0.0295443622615714	0.0583772345431977	0.0610899604746779	0.0161613346268133	0.0424388232466813
CC003P1_2	0.0759147134569644	0.0814780653968803	0.0295443622615714	0	0.0744113113236754	0.0849202750132604	0.0295432769518732	0.0398919643199717
CC003P2_1	0.0396543718723985	0.0379303923827596	0.0583772345431977	0.0744113113236754	0	0.0367020338180832	0.0535044624429418	0.0501727002640239
CC003P2_2	0.0268763403834824	0.026312354857681	0.0610899604746779	0.0849202750132604	0.0367020338180832	0	0.0644348032764239	0.0723781303898362
CC003P3_1	0.0562244930195277	0.0604626435053647	0.0161613346268133	0.0295432769518732	0.0535044624429418	0.0644348032764239	0	0.0304035722574313
CC003P3_2	0.0705478211141135	0.0726874444576862	0.0424388232466813	0.0398919643199717	0.0501727002640239	0.0723781303898362	0.0304035722574313	0
