	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0055738982282339	0.00520840565439479	0.011889511804572	0.00867807462962492	0.0029912976732913	0.00312090911258439	0.00991334585200292
CC003N1_2	0.0055738982282339	0	0.00848816982725835	0.0153919847417284	0.00312735910812376	0.00683743625623574	0.00737379577802392	0.00500832244838224
CC003P1_1	0.00520840565439479	0.00848816982725835	0	0.00700268238559716	0.0113473070305898	0.00222209152404268	0.00218422375047971	0.0134867517148865
CC003P1_2	0.011889511804572	0.0153919847417284	0.00700268238559716	0	0.0180761224595586	0.00908082587783199	0.00879331209289977	0.0203983417940895
CC003P2_1	0.00867807462962492	0.00312735910812376	0.0113473070305898	0.0180761224595586	0	0.00987421032379407	0.0104334704061249	0.00289627005800859
CC003P2_2	0.0029912976732913	0.00683743625623574	0.00222209152404268	0.00908082587783199	0.00987421032379407	0	0.000615229106599047	0.0117379561003964
CC003P3_1	0.00312090911258439	0.00737379577802392	0.00218422375047971	0.00879331209289977	0.0104334704061249	0.000615229106599047	0	0.0122337811776922
CC003P3_2	0.00991334585200292	0.00500832244838224	0.0134867517148865	0.0203983417940895	0.00289627005800859	0.0117379561003964	0.0122337811776922	0
