	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.026071862849631	0.0649504779644913	0.0568681889961581	0.0455742238232917	0.0503163017555571	0.0292176087063817	0.0262448586629338
CC003N1_2	0.026071862849631	0	0.0758636394969322	0.0620180617945903	0.045689617689821	0.0478284065903813	0.0383576124042287	0.0210101009561154
CC003P1_1	0.0649504779644913	0.0758636394969322	0	0.0236037371886386	0.108127133394837	0.114245918196011	0.0933901495686951	0.0878765831410714
CC003P1_2	0.0568681889961581	0.0620180617945903	0.0236037371886386	0	0.10031254028768	0.105065245002282	0.0855153806303321	0.0759476874992525
CC003P2_1	0.0455742238232917	0.045689617689821	0.108127133394837	0.10031254028768	0	0.0129113129811701	0.0217715893113345	0.0292100669326379
CC003P2_2	0.0503163017555571	0.0478284065903813	0.114245918196011	0.105065245002282	0.0129113129811701	0	0.0255098270483702	0.031736775835501
CC003P3_1	0.0292176087063817	0.0383576124042287	0.0933901495686951	0.0855153806303321	0.0217715893113345	0.0255098270483702	0	0.0206941971245906
CC003P3_2	0.0262448586629338	0.0210101009561154	0.0878765831410714	0.0759476874992525	0.0292100669326379	0.031736775835501	0.0206941971245906	0
