	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0119572719303021	0.0144838408626669	0.0117928582922286	0.0155802826110085	0.0270024564171683	0.0175710096776081	0.0224089442798691
CC003N1_2	0.0119572719303021	0	0.00252681523121008	0.000164426637804683	0.00362339119448043	0.0150479683145322	0.00561440456553364	0.0104532666683679
CC003P1_1	0.0144838408626669	0.00252681523121008	0	0.0026912412293196	0.00109658174143076	0.0125214316866612	0.00308761461642388	0.0079265731334069
CC003P1_2	0.0117928582922286	0.000164426637804683	0.0026912412293196	0	0.00378781653883344	0.0152123730136921	0.0057788281364684	0.0106176827403013
CC003P2_1	0.0155802826110085	0.00362339119448043	0.00109658174143076	0.00378781653883344	0	0.011424942233098	0.0019910367864618	0.006830026082898
CC003P2_2	0.0270024564171683	0.0150479683145322	0.0125214316866612	0.0152123730136921	0.011424942233098	0	0.00943403227216015	0.00459512958638141
CC003P3_1	0.0175710096776081	0.00561440456553364	0.00308761461642388	0.0057788281364684	0.0019910367864618	0.00943403227216015	0	0.00483902792380018
CC003P3_2	0.0224089442798691	0.0104532666683679	0.0079265731334069	0.0106176827403013	0.006830026082898	0.00459512958638141	0.00483902792380018	0
