	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0272527806414937	0.0182756446649545	0.011503777418492	0.0182831063862093	0.0225780263622783	0.0132806241059364	0.0146024270794386
CC003N1_2	0.0272527806414937	0	0.0186932487954999	0.0269483897658845	0.0170601233435187	0.0254009954119787	0.0339473259423405	0.0215923237583088
CC003P1_1	0.0182756446649545	0.0186932487954999	0	0.0141639206811446	0.0116082859989203	0.0080211047933658	0.0184799651986443	0.00646215567200375
CC003P1_2	0.011503777418492	0.0269483897658845	0.0141639206811446	0	0.0165521342668671	0.01847221267375	0.00832592160617968	0.0115693100876862
CC003P2_1	0.0182831063862093	0.0170601233435187	0.0116082859989203	0.0165521342668671	0	0.0175389448422148	0.0219490468474463	0.00888906069802265
CC003P2_2	0.0225780263622783	0.0254009954119787	0.0080211047933658	0.01847221267375	0.0175389448422148	0	0.0195679719182375	0.0106639975535415
CC003P3_1	0.0132806241059364	0.0339473259423405	0.0184799651986443	0.00832592160617968	0.0219490468474463	0.0195679719182375	0	0.0150081145231652
CC003P3_2	0.0146024270794386	0.0215923237583088	0.00646215567200375	0.0115693100876862	0.00888906069802265	0.0106639975535415	0.0150081145231652	0
