	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0340002966541663	0.0128775480749844	0.0158600940370116	0.0232330104492967	0.0203678041287058	0.0326183907466319	0.0501919445332843
CC003N1_2	0.0340002966541663	0	0.0413472531485831	0.0211824218949664	0.0267481009101452	0.0211243072148762	0.0275904021739589	0.020201581550479
CC003P1_1	0.0128775480749844	0.0413472531485831	0	0.0226924661607092	0.0217549936071654	0.0252384533996687	0.0307496355315668	0.0548927018977891
CC003P1_2	0.0158600940370116	0.0211824218949664	0.0226924661607092	0	0.0177441521507923	0.0065358473524862	0.0234015865378112	0.0358875976862617
CC003P2_1	0.0232330104492967	0.0267481009101452	0.0217549936071654	0.0177441521507923	0	0.0166315872247583	0.0165883930608206	0.038145949305254
CC003P2_2	0.0203678041287058	0.0211243072148762	0.0252384533996687	0.0065358473524862	0.0166315872247583	0	0.0228391752122736	0.0347645083278521
CC003P3_1	0.0326183907466319	0.0275904021739589	0.0307496355315668	0.0234015865378112	0.0165883930608206	0.0228391752122736	0	0.0300220941637812
CC003P3_2	0.0501919445332843	0.020201581550479	0.0548927018977891	0.0358875976862617	0.038145949305254	0.0347645083278521	0.0300220941637812	0
