	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0278516024765012	0.0656086945380656	0.107048735516673	0.0760790570904586	0.127368558267644	0.0258996877549862	0.0384621771942232
CC003N1_2	0.0278516024765012	0	0.0536718394138243	0.0946859995489834	0.0606979011408448	0.112324403210473	0.0435201036196211	0.0236084673023227
CC003P1_1	0.0656086945380656	0.0536718394138243	0	0.0437766559186195	0.0248458242688791	0.0630872475513585	0.0688786002524432	0.031854543339187
CC003P1_2	0.107048735516673	0.0946859995489834	0.0437766559186195	0	0.0382155859331052	0.027550014284087	0.104445354618221	0.0742140148079198
CC003P2_1	0.0760790570904586	0.0606979011408448	0.0248458242688791	0.0382155859331052	0	0.0572574547468127	0.0752570592207378	0.0429633612324717
CC003P2_2	0.127368558267644	0.112324403210473	0.0630872475513585	0.027550014284087	0.0572574547468127	0	0.127626865430087	0.0918178299840279
CC003P3_1	0.0258996877549862	0.0435201036196211	0.0688786002524432	0.104445354618221	0.0752570592207378	0.127626865430087	0	0.0499331382363018
CC003P3_2	0.0384621771942232	0.0236084673023227	0.031854543339187	0.0742140148079198	0.0429633612324717	0.0918178299840279	0.0499331382363018	0
