	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0333123451969128	0.0192507084157149	0.0303875670448465	0.0293444762967018	0.0796098395416263	0.0226869555918803	0.0277634701009723
CC003N1_2	0.0333123451969128	0	0.0337440034978212	0.00882103682449827	0.0265952769497929	0.0539641767212455	0.0283654281583996	0.0240386579219347
CC003P1_1	0.0192507084157149	0.0337440034978212	0	0.0354849012356592	0.0159802261130692	0.0700825176567563	0.0123315526873086	0.0160751117462099
CC003P1_2	0.0303875670448465	0.00882103682449827	0.0354849012356592	0	0.0304130894015845	0.0592203815565798	0.0297946924756988	0.0276580326293371
CC003P2_1	0.0293444762967018	0.0265952769497929	0.0159802261130692	0.0304130894015845	0	0.0541801736821223	0.00844974594119725	0.00278685098015566
CC003P2_2	0.0796098395416263	0.0539641767212455	0.0700825176567563	0.0592203815565798	0.0541801736821223	0	0.0604123905319619	0.0543372461634848
CC003P3_1	0.0226869555918803	0.0283654281583996	0.0123315526873086	0.0297946924756988	0.00844974594119725	0.0604123905319619	0	0.00799661495203342
CC003P3_2	0.0277634701009723	0.0240386579219347	0.0160751117462099	0.0276580326293371	0.00278685098015566	0.0543372461634848	0.00799661495203342	0
