	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0270368967764042	0.0424882597149656	0.051409629782073	0.0588391724040351	0.0586886360594958	0.0294823386247598	0.00654558841738924
CC003N1_2	0.0270368967764042	0	0.0401527230250933	0.0437479920160452	0.0550304301248661	0.0809388642132311	0.0315914764393385	0.0256939164410316
CC003P1_1	0.0424882597149656	0.0401527230250933	0	0.0207818274758723	0.0302428142025836	0.0971331465268487	0.0206718777354429	0.0431401950589479
CC003P1_2	0.051409629782073	0.0437479920160452	0.0207818274758723	0	0.0220675780352494	0.10522101624156	0.032559415960744	0.0496904931541659
CC003P2_1	0.0588391724040351	0.0550304301248661	0.0302428142025836	0.0220675780352494	0	0.10707824413288	0.0466704403454259	0.0580269506813901
CC003P2_2	0.0586886360594958	0.0809388642132311	0.0971331465268487	0.10522101624156	0.10707824413288	0	0.0851764133119536	0.0595480826719889
CC003P3_1	0.0294823386247598	0.0315914764393385	0.0206718777354429	0.032559415960744	0.0466704403454259	0.0851764133119536	0	0.0299866454049854
CC003P3_2	0.00654558841738924	0.0256939164410316	0.0431401950589479	0.0496904931541659	0.0580269506813901	0.0595480826719889	0.0299866454049854	0
