	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0167599360403546	0.00545438942032525	0.0263843923353566	0.031069916119744	0.03300815563483	0.0149446345414951	0.017843162695775
CC003N1_2	0.0167599360403546	0	0.021631696225952	0.0154146841376874	0.0271505866910682	0.0478984136109517	0.0171658037086994	0.032590706671894
CC003P1_1	0.00545438942032525	0.021631696225952	0	0.0309747256740734	0.0351065854340824	0.027665248773357	0.0175474069841402	0.0147759277588949
CC003P1_2	0.0263843923353566	0.0154146841376874	0.0309747256740734	0	0.0159437802245903	0.0547974142245982	0.0197165777474829	0.0363265882381167
CC003P2_1	0.031069916119744	0.0271505866910682	0.0351065854340824	0.0159437802245903	0	0.0567793861234034	0.0250238723081464	0.0351067233616987
CC003P2_2	0.03300815563483	0.0478984136109517	0.027665248773357	0.0547974142245982	0.0567793861234034	0	0.0390115406807705	0.0226005263912065
CC003P3_1	0.0149446345414951	0.0171658037086994	0.0175474069841402	0.0197165777474829	0.0250238723081464	0.0390115406807705	0	0.0220451528241485
CC003P3_2	0.017843162695775	0.032590706671894	0.0147759277588949	0.0363265882381167	0.0351067233616987	0.0226005263912065	0.0220451528241485	0
