	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0108497474898383	0.00815497047210033	0.0116450575702895	0.0170353996716235	0.00799136523334441	0.00549702300872141	0.0206432779761895
CC003N1_2	0.0108497474898383	0	0.0150063791685912	0.00894553353813407	0.00866261019844371	0.0101665277771076	0.0119408616260986	0.012072113873363
CC003P1_1	0.00815497047210033	0.0150063791685912	0	0.0100115397680775	0.0226408452595296	0.00932839844617087	0.0133113117654511	0.0256779799381154
CC003P1_2	0.0116450575702895	0.00894553353813407	0.0100115397680775	0	0.0164481069832367	0.00789923394899262	0.0154330830206856	0.0186533129830417
CC003P2_1	0.0170353996716235	0.00866261019844371	0.0226408452595296	0.0164481069832367	0	0.0154128463248281	0.0152513514924671	0.00432515972192111
CC003P2_2	0.00799136523334441	0.0101665277771076	0.00932839844617087	0.00789923394899262	0.0154128463248281	0	0.0100366749519379	0.0176998870721201
CC003P3_1	0.00549702300872141	0.0119408616260986	0.0133113117654511	0.0154330830206856	0.0152513514924671	0.0100366749519379	0	0.0188010407406552
CC003P3_2	0.0206432779761895	0.012072113873363	0.0256779799381154	0.0186533129830417	0.00432515972192111	0.0176998870721201	0.0188010407406552	0
