	CC003N1_1	CC003N1_2	CC003P1_1	CC003P1_2	CC003P2_1	CC003P2_2	CC003P3_1	CC003P3_2
CC003N1_1	0	0.0323277709183323	0.0180982848652115	0.0441470723049127	0.0651930032048076	0.0475759807785866	0.0250851680423872	0.0583477009583071
CC003N1_2	0.0323277709183323	0	0.0263622714168929	0.0314779541050907	0.0886119175697851	0.0333877510329358	0.0475287060220919	0.0457505940124456
CC003P1_1	0.0180982848652115	0.0263622714168929	0	0.0415553419853215	0.0658099615705954	0.0486637299914676	0.0337694678299963	0.0597572612698174
CC003P1_2	0.0441470723049127	0.0314779541050907	0.0415553419853215	0	0.0997246579331181	0.025986314183184	0.0427386809388549	0.0264847971796949
CC003P2_1	0.0651930032048076	0.0886119175697851	0.0658099615705954	0.0997246579331181	0	0.109896306063353	0.066078459122632	0.11654113853857
CC003P2_2	0.0475759807785866	0.0333877510329358	0.0486637299914676	0.025986314183184	0.109896306063353	0	0.0530142155712533	0.0310951317130472
CC003P3_1	0.0250851680423872	0.0475287060220919	0.0337694678299963	0.0427386809388549	0.066078459122632	0.0530142155712533	0	0.0563763895336818
CC003P3_2	0.0583477009583071	0.0457505940124456	0.0597572612698174	0.0264847971796949	0.11654113853857	0.0310951317130472	0.0563763895336818	0
